view,model,subject,folds,parameters,accuracy,accuracy_percent
ear_only,xanet,kjw,5,93906,0.8451680672268906,84.51680672268907
ear_only,xanet,ly,5,93906,0.5653361344537815,56.53361344537815
ear_only,xanet,lyd,5,93906,0.6817226890756303,68.17226890756302
ear_only,xanet,mym,5,93906,0.8888655462184876,88.88655462184876
ear_only,xanet,qjj,5,93906,0.5178571428571429,51.78571428571429
ear_only,xanet,qyf,5,93906,0.7842436974789916,78.42436974789916
ear_only,xanet,xh,5,93906,0.6714285714285715,67.14285714285715
ear_only,xanet,ypy,5,93906,0.6430672268907562,64.30672268907563
ear_only,xanet,yyj,5,93906,0.9201680672268907,92.01680672268907
ear_only,xanet,zhf,5,93906,0.9699579831932773,96.99579831932773
ear_only,xanet,zhl,5,93906,0.959873949579832,95.9873949579832
ear_only,xanet,zn,5,93906,0.8487394957983193,84.87394957983193
ear_only,xanet,zy,5,93906,0.7722689075630254,77.22689075630254
ear_only,darnet,clt,5,24618,0.9644957983193277,96.44957983193278
ear_only,darnet,fl,5,24618,0.9857142857142858,98.57142857142858
ear_only,darnet,kjw,5,24618,0.9271008403361345,92.71008403361346
ear_only,darnet,ly,5,24618,0.8380252100840335,83.80252100840335
ear_only,darnet,lyd,5,24618,0.696218487394958,69.62184873949579
ear_only,darnet,mym,5,24618,0.9668067226890755,96.68067226890756
ear_only,darnet,qjj,5,24618,0.646218487394958,64.6218487394958
ear_only,darnet,qyf,5,24618,0.8464285714285713,84.64285714285712
ear_only,darnet,xh,5,24618,0.6665966386554623,66.65966386554622
ear_only,darnet,ypy,5,24618,0.9554621848739495,95.54621848739495
ear_only,darnet,yyj,5,24618,0.9920168067226891,99.2016806722689
ear_only,darnet,zhf,5,24618,0.9794117647058824,97.94117647058825
ear_only,darnet,zhl,5,24618,0.9949579831932773,99.49579831932773
ear_only,darnet,zn,5,24618,0.9050420168067227,90.50420168067227
ear_only,darnet,zy,5,24618,0.8071428571428572,80.71428571428572
ear_only,dbpnet,clt,5,872738,0.9640756302521007,96.40756302521008
ear_only,dbpnet,fl,5,872738,0.9827731092436975,98.27731092436976
ear_only,dbpnet,kjw,5,872738,0.858403361344538,85.84033613445379
ear_only,dbpnet,ly,5,872738,0.8073529411764705,80.73529411764704
ear_only,dbpnet,lyd,5,872738,0.6588235294117648,65.88235294117648
ear_only,dbpnet,mym,5,872738,0.9756302521008404,97.56302521008405
ear_only,dbpnet,qjj,5,872738,0.6455882352941176,64.55882352941175
ear_only,dbpnet,qyf,5,872738,0.8699579831932773,86.99579831932773
ear_only,dbpnet,xh,5,872738,0.7025210084033613,70.25210084033613
ear_only,dbpnet,ypy,5,872738,0.9590336134453782,95.90336134453781
ear_only,dbpnet,yyj,5,872738,0.9922268907563027,99.22268907563027
ear_only,dbpnet,zhf,5,872738,0.9808823529411764,98.08823529411764
ear_only,dbpnet,zhl,5,872738,0.977310924369748,97.73109243697479
ear_only,dbpnet,zn,5,872738,0.8474789915966386,84.74789915966386
ear_only,dbpnet,zy,5,872738,0.829621848739496,82.9621848739496
ear_only,listennet,clt,5,3054,0.9815126050420169,98.15126050420169
ear_only,listennet,fl,5,3054,0.9817226890756302,98.17226890756302
ear_only,listennet,kjw,5,3054,0.8691176470588236,86.91176470588235
ear_only,listennet,ly,5,3054,0.7846638655462185,78.46638655462185
ear_only,listennet,lyd,5,3054,0.6571428571428573,65.71428571428572
ear_only,listennet,mym,5,3054,0.9617647058823529,96.17647058823529
